surah,ayah,tanzil_word_count,qac_word_count,delta_tanzil_minus_qac,status,qac_to_tanzil_word_offset
108,2,3,3,0,count_match,0
108,3,4,4,0,count_match,0
109,1,7,3,4,basmala_offset,4
109,2,4,4,0,count_match,0
109,3,5,5,0,count_match,0
109,4,5,5,0,count_match,0
109,5,5,5,0,count_match,0
109,6,4,4,0,count_match,0
110,1,9,5,4,basmala_offset,4
110,2,7,7,0,count_match,0
110,3,7,7,0,count_match,0
111,1,9,5,4,basmala_offset,4
111,2,6,6,0,count_match,0
111,3,4,4,0,count_match,0
111,4,3,3,0,count_match,0
111,5,5,5,0,count_match,0
112,1,8,4,4,basmala_offset,4
112,2,2,2,0,count_match,0
112,3,4,4,0,count_match,0
112,4,5,5,0,count_match,0
113,1,8,4,4,basmala_offset,4
113,2,4,4,0,count_match,0
113,3,5,5,0,count_match,0
113,4,5,5,0,count_match,0
113,5,5,5,0,count_match,0
114,1,8,4,4,basmala_offset,4
114,2,2,2,0,count_match,0
114,3,2,2,0,count_match,0
114,4,4,4,0,count_match,0
114,5,5,5,0,count_match,0
114,6,3,3,0,count_match,0
